id,tp_mm_day,status,source_branch,source_commit,origin_month
2019_02_-59.75_-78.00,2.959028,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-77.75,2.954875,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-77.50,2.964586,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-77.25,2.958366,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-77.00,2.921070,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-76.75,2.906651,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-76.50,2.894738,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-76.25,2.885670,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-76.00,2.920179,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-75.75,2.946423,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-75.50,2.941602,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-75.25,2.940774,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-75.00,2.932375,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-74.75,2.921965,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-74.50,2.936028,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-74.25,2.955696,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-74.00,2.970290,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-73.75,2.980620,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-73.50,2.976028,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-73.25,2.946582,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-73.00,2.925386,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-72.75,2.926911,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-72.50,2.919038,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-72.25,2.902862,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-72.00,2.889932,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-71.75,2.869890,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-71.50,2.850702,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-71.25,2.840610,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-71.00,2.827920,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-70.75,2.826653,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-70.50,2.829511,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-70.25,2.822746,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-70.00,2.808816,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-69.75,2.796357,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-69.50,2.785875,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-69.25,2.781100,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-69.00,2.775023,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-68.75,2.767997,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-68.50,2.755759,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-68.25,2.735631,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-68.00,2.709794,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-67.75,2.680373,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-67.50,2.660810,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-67.25,2.642418,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-67.00,2.632461,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-66.75,2.627929,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-66.50,2.623720,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-66.25,2.619556,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-66.00,2.599905,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-65.75,2.563937,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-65.50,2.523817,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-65.25,2.477407,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-65.00,2.442215,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-64.75,2.426223,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-64.50,2.410188,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-64.25,2.392859,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-64.00,2.375248,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-63.75,2.367889,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-63.50,2.352377,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-63.25,2.352984,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-63.00,2.356548,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-62.75,2.358970,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-62.50,2.366895,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-62.25,2.370810,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-62.00,2.371863,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-61.75,2.381946,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-61.50,2.402992,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-61.25,2.417082,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-61.00,2.416995,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-60.75,2.418130,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-60.50,2.408345,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-60.25,2.397934,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-60.00,2.384232,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-59.75,2.367910,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-59.50,2.343763,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-59.25,2.320660,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-59.00,2.310319,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-58.75,2.302832,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-58.50,2.298328,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-58.25,2.296490,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-58.00,2.288035,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-57.75,2.273546,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-57.50,2.259606,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-57.25,2.244737,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-57.00,2.232562,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-56.75,2.227695,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-56.50,2.216770,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-56.25,2.203556,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-56.00,2.191228,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-55.75,2.187205,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-55.50,2.183192,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-55.25,2.178407,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-55.00,2.172867,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-54.75,2.165623,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-54.50,2.158042,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-54.25,2.148407,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-54.00,2.131951,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-53.75,2.120732,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-53.50,2.115654,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-53.25,2.112686,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-53.00,2.125470,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-52.75,2.134372,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-52.50,2.129037,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-52.25,2.124713,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-52.00,2.120911,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-51.75,2.118423,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-51.50,2.106966,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-51.25,2.094691,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-51.00,2.085774,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-50.75,2.074478,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-50.50,2.077386,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-50.25,2.087262,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-50.00,2.097471,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-49.75,2.116782,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-49.50,2.129591,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-49.25,2.132632,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-49.00,2.138556,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-48.75,2.145202,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-48.50,2.153492,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-48.25,2.172695,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-48.00,2.191900,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-47.75,2.196607,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-47.50,2.198814,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-47.25,2.216464,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-47.00,2.236505,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-46.75,2.254307,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-46.50,2.280704,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-46.25,2.289523,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-46.00,2.286622,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-45.75,2.290327,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-45.50,2.298048,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-45.25,2.300786,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-45.00,2.294054,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-44.75,2.291447,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-44.50,2.272566,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-44.25,2.255312,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-44.00,2.265101,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-43.75,2.270123,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-43.50,2.268988,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-43.25,2.261647,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-43.00,2.258616,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-42.75,2.256609,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-42.50,2.263289,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-42.25,2.281202,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-42.00,2.289321,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-41.75,2.289079,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-41.50,2.285800,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-41.25,2.278542,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-41.00,2.267714,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-40.75,2.247382,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-40.50,2.230531,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-40.25,2.227254,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-40.00,2.224337,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-39.75,2.227501,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-39.50,2.230041,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-39.25,2.231060,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-39.00,2.233585,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-38.75,2.239431,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-38.50,2.246594,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-38.25,2.259968,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-38.00,2.277557,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-37.75,2.290819,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-37.50,2.299173,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-37.25,2.306160,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-37.00,2.309020,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-36.75,2.311189,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-36.50,2.309589,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-36.25,2.305255,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-36.00,2.287668,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-35.75,2.267451,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-35.50,2.267984,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-35.25,2.269966,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-35.00,2.268501,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-34.75,2.265106,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-34.50,2.267419,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-34.25,2.272683,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-34.00,2.272723,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-33.75,2.271380,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-33.50,2.271556,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-33.25,2.274158,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-33.00,2.278761,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-32.75,2.280831,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-32.50,2.281807,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-32.25,2.276130,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-32.00,2.271812,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-31.75,2.277253,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-31.50,2.284638,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-31.25,2.281168,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-31.00,2.276117,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-30.75,2.280435,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-30.50,2.292475,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-30.25,2.297235,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-30.00,2.297073,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-29.75,2.296108,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-29.50,2.289896,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-29.25,2.287077,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-29.00,2.290870,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-28.75,2.294575,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-28.50,2.296875,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-28.25,2.298791,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-28.00,2.301026,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-27.75,2.302069,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-27.50,2.306031,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-27.25,2.314946,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-27.00,2.306313,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-26.75,2.293058,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-26.50,2.304008,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-26.25,2.317210,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-26.00,2.331489,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-25.75,2.346437,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-25.50,2.359185,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-25.25,2.358764,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.75_-25.00,2.366353,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_-59.50_-90.00,2.947391,research_only_not_submittable,vermelho,62b3626,2019-01
